671.517356,665.0625
671.1055834,639.875
690.5381569,705.15625
739.6899947,959.625
942.3410841,1207.8125
1168.443356,1207.9375
1178.407079,1143.5938
1102.547781,1057.125
1019.079657,965.375
985.9043992,910.25
940.87303,898.09375
907.8686902,882.28125
925.4004288,863.59375
923.3533589,853.1875
925.2343375,868.96875
897.9362873,896.53125
867.3299045,869.875
862.714069,825.875
838.3657303,798.96875
816.429994,783.53125
805.8744744,755.1875
776.5929276,716.5
732.9839758,705.71875
713.3229445,715.3125
706.1087783,688.6875
706.8367168,649.09375
641.7460373,615.375
600.8376051,577.625
586.5956593,543.8125
584.3211189,525.90625
565.8211909,523.5625
552.8756129,525.71875
577.9940163,524.9375
559.517894,540.28125
564.6641466,582.6875
551.0767475,583.875
560.5294713,550.125
592.0206139,519.03125
566.1028549,505.09375
546.5916239,515.59375
550.47058,529.34375
549.1387779,520.0625
559.0279576,501
559.1377709,484.9375
555.5170571,473.09375
549.3903832,470.5
550.2352109,495.75
576.4084148,556.5625
619.6191424,653.71875
686.7551366,674.21875
705.1015344,640.75
652.9938965,595.53125
616.6055286,550.28125
533.680109,511.28125
549.1665877,480.375
543.6718067,464.53125
541.552497,468.875
524.306317,468.46875
504.7275085,457.6875
474.3951105,452.90625
539.0676547,456.40625
518.355827,460.53125
507.7673415,453.59375
521.4385542,446.46875
470.6210311,452.84375
497.2496697,448.03125
497.0634477,426.9375
463.9195101,409.34375
454.6047935,414.25
490.6880208,465.46875
543.0111166,522.0625
575.8645042,559.6875
588.0143467,601.9375
619.7106901,612.34375
660.3865505,591.1719
682.5878244,584.8906
653.3490072,605.1406
632.3357139,663.5
668.5703323,710.2031
713.6183215,728.59375
754.986741,736.875
756.2580417,727.9531
730.9644964,717.125
734.1938424,718.7031
768.4595547,738.5156
766.0543572,807.875
829.6864721,911.8906
968.0768996,962.4844
972.131217,1015.1406
973.6297687,978.8906
939.0659917,936.03125
960.3663794,892.5625
846.6883969,826.0156
767.4232392,755.875
671.7088985,685.8281
689.0503013,626.375
659.8538845,626.5469
698.8712453,701.375
734.5291516,736.4531
784.3105786,720.4531
774.1950255,687.9219
660.3734409,662.34375
685.7048888,645.8281
675.080969,644.96875
682.3898094,656.4219
698.5986866,661.4531
697.8176515,640.21875
658.9416987,631.15625
683.7129998,688.34375
727.5648903,847.7031
853.2750034,1092.5
1104.054341,1221.8281
1213.806249,1241.0156
1298.221554,1217.0938
1247.745813,1249.75
